36566,Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,"['Comedy', 'Seinen']",13-Apr-18,1
1599,Eat-Man '98,"['Action', 'Adventure', 'Sci-Fi', 'Shounen', 'Super Power']","Oct 8, 1998 to Dec 23, 1998",12
1974,Glass no Kamen (2005),"['Drama', 'Shoujo']","Apr 6, 2005 to Mar 29, 2006",51
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",3-Apr-15,1
16918,Gin no Saji,"['Comedy', 'School', 'Shounen', 'Slice of Life']","Jul 12, 2013 to Sep 20, 2013",11
32005,Detective Conan Movie 20: The Darkest Nightmare,"['Action', 'Mystery', 'Police', 'Shounen']",16-Apr-16,1
30370,Akatsuki no Yona OVA,"['Action', 'Comedy', 'Fantasy', 'Shoujo']","Sep 18, 2015 to Dec 20, 2016",3
1608,Salaryman Kintarou,"['Comedy', 'Drama', 'Martial Arts', 'Seinen']","Feb 18, 2001 to Mar 18, 2001",20
12565,Fate/Prototype,"['Action', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",31-Dec-11,1
1112,Vandread: Taidou-hen,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Mecha', 'Sci-Fi', 'Space']",21-Jan-01,1
5802,Fantascope: Tylostoma,"['Fantasy', 'Supernatural']",1-Aug-06,1
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",15-Jul-89,1
567,The Big O,"['Action', 'Sci-Fi', 'Mystery', 'Psychological', 'Mecha']","Oct 13, 1999 to Mar 27, 2003",26
8465,Ichiban Ushiro no Daimaou Specials,"['Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen']","Jun 25, 2010 to Nov 25, 2010",6
1721,Hitohira,"['Drama', 'Romance', 'School', 'Seinen', 'Slice of Life']","Mar 28, 2007 to Jun 13, 2007",12
1082,Hikari to Mizu no Daphne,"['Sci-Fi', 'Mystery', 'Comedy', 'Police', 'Psychological', 'Drama', 'Ecchi']","Jan 16, 2004 to Jul 3, 2004",24
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"['Comedy', 'Police']",2-Apr-06,1
4411,Mirai Robo Daltanias,"['Action', 'Sci-Fi', 'Space', 'Mecha']","Mar 21, 1979 to Mar 5, 1980",47
40369,Mini Yuri,"['Slice of Life', 'Comedy', 'School', 'Shoujo Ai']","Sep 25, 2019 to Oct 16, 2019",4
7590,Mayoi Neko Overrun!,"['Comedy', 'Harem', 'Romance']","Apr 6, 2010 to Jun 29, 2010",13
33197,Lostorage Incited WIXOSS,"['Game', 'Psychological']","Oct 8, 2016 to Dec 24, 2016",12
8599,Mayoi Neko Overrun! Specials,"['Comedy', 'Ecchi']","Jun 25, 2010 to Nov 26, 2010",6
10945,Maria†Holic Alive Special,"['Comedy', 'Parody', 'Romance', 'School']",27-Jul-11,1
33788,Marginal#4: Kiss kara Tsukuru Big Bang,"['Music', 'Comedy', 'School']","Jan 12, 2017 to Mar 30, 2017",12
8062,Mai-HiME: Kuro no Mai/Saigo no Bansan,['Comedy'],27-Jan-10,1
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,['Fantasy'],"Apr 6, 2005 to Mar 29, 2006",52
39452,Itte.,"['Music', 'Dementia']",28-Jun-17,1
37887,Huan Jie Wang,"['Action', 'Adventure', 'Magic', 'Fantasy', 'Shounen']","May 30, 2018 to Oct 17, 2018",20
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"['Comedy', 'Romance', 'School']",27-Oct-16,1
17919,Houkago no Pleiades (TV),"['Magic', 'Space']","Apr 9, 2015 to Jun 25, 2015",12
38325,Hitori no Shita: The Outcast Fanwai Pian,"['Action', 'Super Power', 'Supernatural', 'Martial Arts', 'Seinen']","Sep 30, 2018 to Apr 14, 2019",2
37430,Tensei shitara Slime Datta Ken,"['Fantasy', 'Shounen']","Oct 2, 2018 to Mar 19, 2019",24
297,Grenadier: Hohoemi no Senshi,"['Action', 'Ecchi', 'Adventure', 'Comedy', 'Shounen']","Oct 14, 2004 to Jan 13, 2005",12
487,Girls Bravo: Second Season,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'School', 'Shounen']","Jan 27, 2005 to Apr 21, 2005",13
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"['Adventure', 'Sci-Fi', 'Shounen']","Nov 9, 2002 to Jul 25, 2003",13
23755,Nanatsu no Taizai,"['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']","Oct 5, 2014 to Mar 29, 2015",24
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"['Drama', 'Sci-Fi']",14-Jul-07,1
26117,Kokoroya,"['Kids', 'Psychological', 'Sci-Fi']",2014,1
3927,Mobile Suit Gundam 00 Second Season,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']","Oct 5, 2008 to Mar 29, 2009",25
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,"['Action', 'Sci-Fi', 'Mystery', 'Police', 'Psychological', 'Mecha', 'Seinen']",23-Sep-05,1
33323,Kamisama Hajimemashita: Kamisama Shiawase ni Naru,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo']",20-Dec-16,1
3519,Garakuta-doori no Stain,['Comedy'],"Jan 6, 2003 to Mar 25, 2003",13
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,"['Action', 'Game', 'Comedy', 'Magic']",14-Jun-19,1
12471,Eureka Seven AO,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi']","Apr 13, 2012 to Nov 20, 2012",24
7791,K-On!!,"['Comedy', 'Music', 'School', 'Slice of Life']","Apr 7, 2010 to Sep 29, 2010",26
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']",10-Mar-90,1
24823,Days,['Music'],13-Jun-14,1
12189,Hyouka,"['Mystery', 'School', 'Slice of Life']","Apr 23, 2012 to Sep 17, 2012",22
7054,Kaichou wa Maid-sama!,"['Comedy', 'Romance', 'School', 'Shoujo']","Apr 2, 2010 to Sep 24, 2010",26
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"['Slice of Life', 'Comedy', 'Ecchi', 'School', 'Seinen']",19-Apr-08,1
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,"['Slice of Life', 'Comedy', 'Ecchi', 'School', 'Seinen']",16-Apr-05,1
135,Hikaru no Go,"['Comedy', 'Game', 'Shounen', 'Supernatural']","Oct 10, 2001 to Mar 26, 2003",75
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,"['Slice of Life', 'Comedy', 'Ecchi', 'School', 'Seinen']",15-Apr-06,1
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"['Slice of Life', 'Comedy', 'School', 'Seinen']",27-Nov-13,2
8632,Chuuzumou,['Comedy'],3-Jan-10,1
1364,Detective Conan Movie 05: Countdown to Heaven,"['Adventure', 'Police', 'Comedy', 'Mystery', 'Shounen']",21-Apr-01,1
5712,Tanoshii Muumin Ikka Bouken Nikki,"['Kids', 'Slice of Life', 'Adventure', 'Fantasy']","Oct 10, 1991 to Mar 26, 1992",26
18499,Yozakura Quartet: Tsuki ni Naku,"['Action', 'Magic', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']","Oct 9, 2013 to Nov 7, 2014",3
1095,Kidou Keisatsu Patlabor the Movie,"['Drama', 'Mecha', 'Military', 'Police']",15-Jul-89,1
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,"['Action', 'Mecha']","Dec 19, 2012 to Jun 19, 2013",7
723,Candy Candy (Movie),"['Slice of Life', 'Drama', 'Shoujo']",25-Apr-92,1
40344,Baumkuchen End,['Music'],29-Aug-19,1
495,Bakuretsu Hunters,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']","Oct 3, 1995 to Mar 26, 1996",26
34742,Youjo Shenki,"['Military', 'Comedy', 'Parody']","Jan 10, 2017 to Apr 3, 2017",12
36290,Xiang Ling Ji,"['Action', 'Demons', 'Fantasy']","Mar 22, 2017 to Aug 16, 2017",15
447,Weiß Kreuz,"['Action', 'Drama', 'Shounen']","Apr 9, 1998 to Oct 1, 1998",25
924,Transformers: Choujin Master Force,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']","Apr 12, 1988 to Mar 7, 1989",43
36432,Toaru Majutsu no Index III,"['Action', 'Magic', 'Sci-Fi', 'Super Power']","Oct 5, 2018 to Apr 5, 2019",26
3159,The Kabocha Wine,"['Slice of Life', 'Comedy', 'Romance', 'School']","Jul 5, 1982 to Aug 27, 1984",95
605,Tenshi ni Narumon!,"['Comedy', 'Romance', 'Vampire', 'Fantasy']","Apr 7, 1999 to Sep 29, 1999",26
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,"['Mystery', 'Comedy', 'Super Power']",31-Dec-16,1
7396,Shuffle! Prologue,"['Fantasy', 'Magic', 'Comedy', 'Harem', 'Romance', 'School', 'Seinen']",27-May-05,1
30412,Shi Xiong,"['Action', 'Comedy', 'Horror']","Nov 24, 2014 to Mar 5, 2015",41
2510,Sengoku Majin Goushougun,"['Action', 'Sci-Fi', 'Parody', 'Mecha']","Jul 3, 1981 to Dec 28, 1981",26
23459,Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen,"['Action', 'Comedy', 'Fantasy']",15-Oct-14,1
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,['Fantasy'],19-Mar-77,1
31716,Rewrite,"['Action', 'Comedy', 'Supernatural', 'Romance', 'School']","Jul 2, 2016 to Sep 24, 2016",13
10933,R-15: R15 Shounen Hyouryuuki,"['Adventure', 'Harem', 'Comedy', 'Parody', 'Romance', 'Ecchi']",13-Dec-11,1
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,"['Adventure', 'Fantasy', 'Kids']",12-Apr-09,1
9883,Osomatsu-kun (1988),['Comedy'],"Feb 13, 1988 to Dec 30, 1989",86
616,Nurse Angel Ririka SOS,"['Drama', 'Fantasy', 'Magic', 'Shoujo']","Jul 7, 1995 to Mar 29, 1996",35
9568,Peace Maker Kurogane Special,"['Action', 'Comedy', 'Samurai', 'Historical', 'Drama', 'Shounen']",21-Dec-03,1
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Mecha']",29-Aug-92,1
5249,Mitsume ga Tooru,['Adventure'],"Oct 18, 1990 to Sep 26, 1991",48
7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,"['Fantasy', 'Romance']",8-Apr-07,1
32202,Kimi ni Maji Kyun!,"['Magic', 'Music', 'Romance', 'School']",18-May-16,1
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']","Jul 8, 2019 to Sep 23, 2019",12
33018,Katsugeki/Touken Ranbu,"['Action', 'Historical', 'Samurai', 'Fantasy']","Jul 2, 2017 to Sep 24, 2017",13
32287,Kanamewo,"['Romance', 'Supernatural', 'Drama', 'Shoujo Ai']",4-Nov-15,1
2556,Jungle Taitei (1989),"['Adventure', 'Drama']","Oct 12, 1989 to Oct 11, 1990",52
38276,Houkago Saikoro Club,"['Game', 'Comedy', 'School', 'Shounen']","Oct 3, 2019 to Dec 19, 2019",12
2390,Hoshi no Kirby,"['Action', 'Adventure', 'Comedy', 'Parody', 'Fantasy']","Oct 6, 2001 to Sep 27, 2003",100
646,Haunted Junction,"['Comedy', 'Supernatural', 'School', 'Shounen']","Apr 2, 1997 to Jun 25, 1997",12
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,"['Action', 'Fantasy', 'Military', 'Supernatural', 'Demons', 'Historical', 'Shoujo']",4-Jan-10,1
1169,Green Legend Ran,"['Adventure', 'Drama', 'Sci-Fi']","Nov 25, 1992 to Mar 25, 1993",3
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,"['Comedy', 'Magic', 'Fantasy']",10-Mar-14,1
7619,Gegege no Kitarou (1996),"['Adventure', 'Demons', 'Supernatural']","Jan 7, 1996 to Mar 29, 1998",114
293,Di Gi Charat,"['Comedy', 'Fantasy', 'Sci-Fi']","Nov 30, 1999 to Dec 24, 1999",16
16355,Dansai Bunri no Crime Edge,"['Action', 'Romance', 'Fantasy', 'Seinen']","Apr 4, 2013 to Jun 27, 2013",13
12549,Dakara Boku wa H ga Dekinai.,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']","Jul 6, 2012 to Sep 25, 2012",12
39841,Kyoei Tankou-sho,"['Sci-Fi', 'Mecha']",3-Aug-18,1
6266,Joseito,"['Drama', 'School', 'Slice of Life']",1-Aug-06,1
31467,Grendizer Giga,"['Action', 'Mecha']",12-Apr-15,1
19279,Pony Metal U-GAIM Promotion Film,"['Action', 'Mecha', 'Music', 'Parody', 'Sci-Fi']",1986,1
38977,On The Table,"['Dementia', 'Music']",9-Jul-11,1
16377,Peeping Life: The Perfect Extension,"['Slice of Life', 'Comedy']",23-Sep-11,10
36602,My Dearest Song,['Music'],30-Nov-16,1
19925,KY-kei JC Kuuki-chan,"['Comedy', 'School']","Aug 5, 2013 to Sep 9, 2013",6
17141,Kara The Animation,['Action'],1-Mar-13,5
24321,Hoka Hoka Oden no Uta,['Music'],10-Dec-12,1
36297,Hachigatsu no Cinderella Nine,"['Music', 'Sports']",31-Jul-16,1
35964,Basilisk: Ouka Ninpouchou,"['Action', 'Drama', 'Historical', 'Martial Arts']","Jan 9, 2018 to Jun 19, 2018",24
26015,Backkom: Jung-gug Gijeogwi,"['Comedy', 'Kids']",2013,1
32886,Anitore! EX: Jigoku no Training,['Sports'],26-Feb-16,5
24437,World Fool News,"['Comedy', 'Slice of Life']","Apr 1, 2013 to May 6, 2013",6
15977,Winner,"['Music', 'Sports', 'Kids', 'School']",1-Oct-07,1
36574,Weaving,['Fantasy'],15-Aug-17,1
36638,Tenkyuu no Arculs,"['Fantasy', 'Game']",16-Jun-16,1
10511,Toyama Kankou Anime Project,"['Slice of Life', 'Historical']","Jun 17, 2009 to Jun 25, 2009",6
32146,Peeping Life: TV Asahi Josei Announcer Collab,"['Comedy', 'Slice of Life']",19-Aug-11,1
37915,Uchuu no Hou: Reimei-hen,"['Sci-Fi', 'Space']",12-Oct-18,1
13479,Uchuu Kyoudai: Apo's Dream,"['Comedy', 'Sci-Fi', 'Space']",23-Mar-12,1
17849,Sparrow's Hotel,['Comedy'],"Apr 9, 2013 to Jun 25, 2013",12
32781,Refrain,['Music'],3-Mar-09,1
23177,Piano (TV) Specials,"['Music', 'Slice of Life', 'Drama', 'Romance', 'Shoujo']","Jan 24, 2003 to Apr 25, 2003",4
29669,Ten,['Dementia'],1971,1
1338,Shin Megami Tensei: Tokyo Mokushiroku,"['Action', 'Sci-Fi', 'Horror', 'Demons', 'Supernatural']","Apr 21, 1995 to Jun 21, 1995",2
35391,Saru Kani Gassen (1927),['Drama'],"May, 1927",1
1820,Power Dolls,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']","Mar 1, 1996 to Mar 1, 1998",2
37356,Outsider:Requiem,['Music'],23-Jan-18,1
2591,Samurai Spirits: Haten Gouma no Shou,"['Adventure', 'Historical', 'Samurai', 'Shounen']",18-Sep-94,1
29393,Pinky Monkey no Umareta Hi,['Adventure'],30-Apr-06,1
16371,Peeping Life: The Perfect Emotion,"['Slice of Life', 'Comedy']",16-Apr-10,10
38500,New Yoku feat. Chan-Mika,['Music'],21-May-18,1
33723,Mahou Shoujo? Naria☆Girls Nama de Anime wo Tsukuru Sama,"['Comedy', 'Magic']","Jul 1, 2016 to Sep 16, 2016",12
34764,Kuro-Nikuru Girls,"['Comedy', 'Parody', 'School']","Dec 16, 2016 to Feb 23, 2017",3
36065,Jirijiri,['Music'],25-Apr-12,1
36598,Heart Beat,['Music'],1-Nov-16,1
29515,Happy ComeCome,"['Slice of Life', 'Comedy', 'Sci-Fi']",22-Mar-15,1
20919,Diabolik Lovers Recap,"['Shoujo', 'Vampire']",28-Oct-13,1
38469,Hanasaku Kizuna no Romantan,"['Action', 'Adventure', 'Drama', 'Fantasy']",1-Sep-18,1
38047,Crescendo Story,['Music'],19-Jun-18,1
2053,Capricorn,"['Sci-Fi', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",5-Apr-91,1
36883,Wares: Beyond,['Mecha'],3-Dec-17,1
29929,Tsuru no Ongaeshi,['Kids'],1965,1
24139,Tokyo Babylon: Vision,"['Music', 'Supernatural']",21-Dec-92,1
33508,Si Ling Bianma: Zhi Shijie Caozong Zhe,"['Game', 'Mystery', 'Parody', 'Horror', 'Psychological', 'Fantasy']","Dec 19, 2013 to Jun 4, 2014",12
30324,Obake no Dokurou,"['Kids', 'Supernatural']",4-Mar-15,1
34383,Netsuzou TRap,"['Drama', 'Romance', 'Shoujo Ai']","Jul 5, 2017 to Sep 20, 2017",12
3743,Murder,"['Parody', 'Mystery', 'Vampire']",1964,1
34500,Nanocore SP Lianxi Pian 2015 Xinnian Tebie Ban,"['Comedy', 'Music']",1-Jan-15,1
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"['Magic', 'Fantasy']",23-Oct-14,1
1708,Majuu Sensen: The Apocalypse,"['Action', 'Super Power', 'Demons', 'Supernatural', 'Shounen']","Feb 23, 2003 to May 18, 2003",13
7524,Mahou no Pen,['Historical'],1946,1
34601,Kubbe Gachapin Mukku,['Fantasy'],26-Sep-16,1
29453,Kenka no Ato wa,"['Music', 'Kids', 'Romance']",1988,1
7782,Kämpfer Picture Drama,['Comedy'],23-Dec-09,1
31107,JR Nishi Nihon: Summer Train!,['Slice of Life'],24-Jun-15,1
2964,Blue Drop: Tenshi-tachi no Gikyoku,"['Sci-Fi', 'Drama', 'Shoujo Ai']","Oct 3, 2007 to Dec 26, 2007",13
1068,Chou Denji Robo Combattler V,"['Sci-Fi', 'Adventure', 'Mecha', 'Shounen']","Apr 17, 1976 to May 28, 1977",54
28833,Chain Chronicle: Haecceitas no Hikari,"['Action', 'Adventure', 'Fantasy', 'Magic']","Jan 8, 2017 to Mar 26, 2017",12
3193,Asobot Senki Gokuu,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Shounen']","Oct 1, 2002 to Sep 30, 2003",52
886,Amaenaide yo!! Katsu!!,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Supernatural']","Jan 4, 2006 to Mar 22, 2006",12
13047,Anime Koukyoushi: Jungle Taitei,"['Adventure', 'Kids', 'Shounen']",1-Apr-91,1
2289,Akihabara Dennou-gumi: 2011-nen no Natsuyasumi,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",14-Aug-99,1
2316,Akakichi no Eleven,['Sports'],"Apr 13, 1970 to Apr 5, 1971",52
3835,Ai no Gakkou Cuore Monogatari,"['Slice of Life', 'Historical', 'Drama', 'School']","Apr 3, 1981 to Sep 25, 1981",26
36039,A.I.C.O.: Incarnation,"['Action', 'Sci-Fi']",9-Mar-18,12
17341,Yama no Susume: Kabe tte Kowakunai no?,"['Comedy', 'Slice of Life']",24-May-13,1
3761,Wanwan Sanjuushi,"['Adventure', 'Historical']","Oct 2, 1981 to Mar 26, 1982",26
39224,It's Show Time!,['Music'],7-Feb-19,1
30042,Geori-eui Mubeopja,"['Action', 'Martial Arts']",1992,1
32322,Futari wa 80-sai,"['Music', 'Kids']",1-Aug-86,1
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,"['Action', 'Comedy', 'Ecchi', 'Parody']",24-Oct-94,1
5505,Viper's Creed,"['Action', 'Military', 'Sci-Fi']","Jan 6, 2009 to Mar 24, 2009",12
39170,Dead End Street,['Music'],25-Feb-16,1
38901,Days of Delight,['Music'],4-Sep-18,1
36976,Cutie Honey Universe,"['Action', 'Comedy', 'Magic', 'Romance', 'Sci-Fi', 'Shounen']","Apr 8, 2018 to Jun 24, 2018",12
34856,Cluster A,['Music'],13-May-16,1
2258,Choro Q Dagram,"['Comedy', 'Mecha', 'Sci-Fi', 'Shounen']",9-Jul-83,1
29585,Chikotan,"['Music', 'Psychological']",1971,1
36594,Brilliant Better,['Music'],21-Sep-16,1
38812,Botsuraku,['Music'],10-Dec-18,1
38819,Bad! Bad! Bad!,"['Action', 'Cars', 'Music']",20-Feb-08,1
31519,Anitore! EX,"['Comedy', 'Sports']","Oct 13, 2015 to Dec 29, 2015",12
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"['Music', 'School']",3-Mar-13,1
19217,And And,['Music'],2011,1
37666,3-bu de Wakaru Koizumi Yakumo no Kaidan,"['Historical', 'Horror', 'Parody', 'Supernatural']","May 9, 2014 to Jul 8, 2015",7
30169,Yubikiri,"['Music', 'Kids']",1-Oct-05,1
31568,Wake Up,['Music'],15-Aug-12,1
34124,Uobbuchou,['Comedy'],13-Dec-12,1
36135,Oretacha Youkai Ningen,"['Demons', 'Horror', 'Parody']","Oct 4, 2017 to Mar 28, 2018",25
33914,Nineko Gelée,"['Music', 'Fantasy']",25-Oct-16,1
38981,"Mini Toji: Kanami-Mihono no ""Toji Miko Taidou-hen"" 205-byou de Shoukai Tokuban!","['Action', 'Parody']",6-Jan-19,1
39172,Kaisei,['Music'],31-Aug-17,1
37355,Irotoridori no Melody,['Music'],18-Dec-17,1
16007,Hyoutan Suzume,['Fantasy'],10-Feb-59,1
36622,Hamaneko,['Slice of Life'],27-Nov-14,1
13083,Fushigi na Kusuri,"['Slice of Life', 'Comedy']",1965,1
10801,Copihan,"['Comedy', 'School', 'Sci-Fi']","Aug 12, 2011 to Nov 3, 2011",7
5237,Compiler Festa,"['Action', 'Sci-Fi', 'Drama']",21-Dec-95,1
29793,Chikara Bashi,['Kids'],1976,1
29921,Bunbuku Chagama (1958),[],1958,1
2839,Ariel Visual,"['Action', 'Comedy', 'Mecha', 'Sci-Fi']","Jul 21, 1989 to Aug 21, 1989",2
15535,Yumekuri,"['Seinen', 'Slice of Life']",28-Nov-12,1
38905,Xmas Song,['Music'],9-Dec-16,1
688,Uta∽Kata,"['Psychological', 'Drama', 'Magic']","Oct 3, 2004 to Dec 19, 2004",12
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By,"['Drama', 'School', 'Sports']",11-Apr-87,1
30083,Warenai Tamago,"['Music', 'Comedy', 'Kids']",6-Apr-84,1
1540,Touch: Miss Lonely Yesterday - Are kara Kimi wa...,"['Romance', 'Shounen', 'Sports']",22-Dec-98,1
19919,Tesagure! Bukatsumono,"['Parody', 'School', 'Slice of Life']","Oct 6, 2013 to Dec 29, 2013",12
23301,Pokemon XY: Mega Evolution,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']","Apr 3, 2014 to Oct 29, 2015",4
26395,Teekyuu 4,"['Comedy', 'Shounen', 'Sports']","Apr 7, 2015 to Jun 23, 2015",12
2364,Virus: Virus Buster Serge,"['Action', 'Adventure', 'Mecha', 'Police', 'Sci-Fi']","Oct 3, 1997 to Dec 19, 1997",12
27573,Ubasuteyama,['Drama'],1925,1
5090,Techno Police 21C,"['Action', 'Police', 'Mecha', 'Sci-Fi']",7-Aug-82,1
20547,Top wo Nerae 2! Kagaku Kouza,['Sci-Fi'],22-Jun-12,3
30381,Sousei no Aquarion Evol,"['Mecha', 'Romance', 'Sci-Fi']",2-Jul-15,1
6162,Tailenders,"['Action', 'Adventure', 'Cars', 'Sci-Fi']",16-Oct-09,1
37334,Star Wars/Force no Kakusei,['Sci-Fi'],15-Dec-17,1
2584,Soukou Kihei Votoms: Big Battle,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']",5-Jul-86,1
34754,Rilu Rilu Fairilu: Yousei no Door,"['Slice of Life', 'Magic', 'Fantasy']","Feb 6, 2016 to Mar 25, 2017",59
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,['Comedy'],"Jun 19, 2013 to Jan 22, 2014",13
37679,Nanatsu-iro REALiZE,['Music'],4-Apr-18,1
28401,Q Transformers: Kaette Kita Convoy no Nazo,"['Slice of Life', 'Parody', 'Mecha']","Jan 6, 2015 to Mar 31, 2015",13
32856,Sayonara Space Shuttle,"['Music', 'Space']",14-Nov-14,1
30924,Mikagura Gakuen Kumikyoku,"['Music', 'Psychological', 'School']",25-Feb-15,5
32148,PS3® no Tsukai Kata: feat.Peeping Life,"['Slice of Life', 'Comedy']",26-Sep-10,6
32697,Ozmafia!!,"['Harem', 'Historical', 'Romance', 'Fantasy', 'Shoujo']","Jul 7, 2016 to Sep 22, 2016",12
29715,Nar Doma,['Comedy'],"May 17, 2015 to Nov 12, 2015",26
10941,Mushi no Tameiki,['Music'],10-Jul-11,1
23639,Kappa Kawatarou,"['Kids', 'Supernatural']","Apr, 1954",1
29671,Hyoutan,['Psychological'],1976,1
3597,Fantasia,"['Fantasy', 'Magic', 'Comedy', 'Romance', 'Drama']",26-Nov-93,1
35516,Dappys,['Music'],"May 2, 2017 to 2017",2
15893,Crash!,"['Comedy', 'Shoujo']","Nov 13, 2012 to Nov 27, 2012",3
36093,Car Radio,['Music'],4-Aug-13,1
34631,Aitata Bocchi,"['Dementia', 'Drama']","Nov, 2016",1
10813,Alps no Shoujo Heidi Pilot,"['Comedy', 'Drama', 'Slice of Life']",1967,1
9526,Wolf Guy,"['Action', 'Military', 'Sci-Fi']","Dec 17, 1992 to Jun 21, 1993",6
6199,Mai-Otome Zwei Special,['Magic'],4-Mar-08,1
37458,Kyoto Teramachi Sanjou no Holmes,['Mystery'],"Jul 10, 2018 to Sep 25, 2018",12
37418,Ookami Kodomo no Ame to Yuki x House Shokuhin Stew CM,['Slice of Life'],27-Aug-12,1
38426,Koutetsujou no Kabaneri: Ran - Hajimaru Michiato,['Action'],22-Sep-18,1
28143,Ochou Fujin no Gensou,"['Historical', 'Drama']",16-May-40,1
37172,Nanatsu no Bitoku Specials,"['Ecchi', 'Fantasy']",27-Apr-18,2
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,['Romance'],26-Sep-12,1
22671,Momoya x Peeping Life: Go en Desu yo! II,"['Slice of Life', 'Comedy']","Dec 19, 2013 to Jan 16, 2014",5
16954,Milky Passion: Dougenzaka - Ai no Shiro,"['Romance', 'Josei']",23-Jun-90,1
30489,Minna Atsumare! Falcom Gakuen SC Special,"['Parody', 'Comedy', 'School', 'Seinen']",29-Mar-15,1
16255,Meisou-Ou Border,"['Adventure', 'Seinen']",1-Sep-91,1
32059,Master of Torque 3,"['Action', 'Sci-Fi']",27-Apr-16,1
5051,Macross XX,"['Action', 'Mecha']",25-Aug-02,1
34514,Pokemon Generations,"['Action', 'Adventure', 'Fantasy', 'Game', 'Kids']","Dec 9, 2016 to Feb 2, 2017",18
5631,Kaumori,"['Drama', 'Samurai']","Jan, 1930",1
2524,Jungle de Ikou!,"['Action', 'Ecchi', 'Adventure', 'Magic', 'Comedy']","Mar 26, 1997 to Sep 26, 1997",3
4042,Hanappe Bazooka,"['Action', 'Comedy', 'Ecchi', 'Magic', 'School']",4-Sep-92,1
